	GeneID1	GeneID2	Prots1list	Prots2list	Lv_support_unified	Lv_support_list	SupportedBy_unified	SupportedBy_list	Identity_min	Identity_max	Identity_list	e_val_min	e_val_max	e_val_list
68	ENSG00000006534	V3C99_016653	['NP_001154945', 'NP_001154945', 'NP_001154945', 'NP_001154945', 'NP_001154945', 'NP_001025181', 'NP_001025181', 'NP_001025181', 'NP_001025181', 'NP_001025181', 'NP_000685', 'NP_000685', 'NP_000685', 'NP_000685', 'NP_000685']	['XGW06515.1', 'XGW06512.1', 'XGW06514.1', 'XGW06513.1', 'XGW06516.1', 'XGW06515.1', 'XGW06512.1', 'XGW06514.1', 'XGW06513.1', 'XGW06516.1', 'XGW06515.1', 'XGW06512.1', 'XGW06514.1', 'XGW06513.1', 'XGW06516.1']	2	[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1]	['O', 'S']	[['S'], ['S'], ['S'], ['S'], ['S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['S'], ['S'], ['S'], ['S'], ['S']]	43.267	45.575	[45.575, 45.575, 45.575, 45.575, 45.575, 43.363, 43.363, 43.267, 43.363, 43.363, 45.575, 45.575, 45.575, 45.575, 45.575]	4.47e-138	6.08e-126	[3.29e-137, 2.96e-137, 2.25e-137, 3.97e-137, 4.47e-138, 4.7899999999999994e-126, 6.08e-126, 3.0599999999999996e-126, 5.5199999999999995e-126, 9.13e-127, 3.29e-137, 2.96e-137, 2.25e-137, 3.97e-137, 4.47e-138]
69	ENSG00000006695	V3C99_012881	['NP_001294']	['XGW11752.1']	3	[3]	['B', 'F', 'S']	[['S', 'F', 'B']]	48.012	48.012	[48.012]	7.170000000000001e-88	7.170000000000001e-88	[7.170000000000001e-88]
70	ENSG00000006756	V3C99_011419	['NP_001660', 'NP_001660']	['XGW09092.1', 'XGW09091.1']	2	[2, 2]	['O', 'S']	[['O', 'S'], ['O', 'S']]	31.323	31.323	[31.323, 31.323]	1.78e-71	1.78e-71	[1.78e-71, 1.78e-71]
71	ENSG00000006756	V3C99_014604	['NP_001660']	['XGW02704.1']	2	[2]	['O', 'S']	[['O', 'S']]	31.491	31.491	[31.491]	2.13e-71	2.13e-71	[2.13e-71]
72	ENSG00000006756	V3C99_014609	['NP_001660', 'NP_001660', 'NP_001660']	['XGW02713.1', 'XGW02714.1', 'XGW02712.1']	2	[2, 2, 2]	['O', 'S']	[['O', 'S'], ['O', 'S'], ['O', 'S']]	29.167	31.491	[29.167, 31.491, 31.491]	4.37e-71	3.91e-63	[3.91e-63, 4.37e-71, 4.37e-71]
73	ENSG00000006757	V3C99_012787	['NP_001135861', 'NP_001135861', 'NP_004641', 'NP_004641', 'NP_001166143', 'NP_001166143']	['XGW11575.1', 'XGW11576.1', 'XGW11575.1', 'XGW11576.1', 'XGW11575.1', 'XGW11576.1']	2	[2, 2, 2, 2, 2, 2]	['B', 'S']	[['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B']]	44.13	45.89	[44.13, 44.13, 44.13, 44.13, 45.89, 45.89]	3.08e-63	8.12e-36	[3.08e-63, 3.3400000000000003e-63, 3.08e-63, 3.3400000000000003e-63, 7.36e-36, 8.12e-36]
74	ENSG00000007001	V3C99_000905	['NP_775491', 'NP_775491', 'NP_775491', 'NP_001128570', 'NP_001128570', 'NP_001128570']	['XGW14988.1', 'XGW14989.1', 'XGW14990.1', 'XGW14988.1', 'XGW14989.1', 'XGW14990.1']	3	[3, 3, 3, 3, 3, 3]	['B', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B']]	49.135	49.135	[49.135, 49.135, 49.135, 49.135, 49.135, 49.135]	8.29e-97	2.48e-96	[9.31e-97, 8.29e-97, 8.29e-97, 1.97e-96, 2.48e-96, 2.48e-96]
75	ENSG00000007168	V3C99_002224	['NP_000421']	['XGW17453.1']	4	[4]	['B', 'F', 'O', 'S']	[['O', 'S', 'F', 'B']]	62.712	62.712	[62.712]	0.0	0.0	[0.0]
76	ENSG00000007216	V3C99_002346	['NP_001333613', 'NP_001333613', 'NP_001333612', 'NP_001333612', 'NP_001139447', 'NP_001139447', 'NP_003975', 'NP_003975']	['XGW17678.1', 'XGW17677.1', 'XGW17678.1', 'XGW17677.1', 'XGW17678.1', 'XGW17677.1', 'XGW17678.1', 'XGW17677.1']	3	[3, 3, 3, 3, 3, 3, 3, 3]	['B', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B']]	32.091	35.24	[34.902, 34.902, 35.24, 35.24, 32.091, 32.091, 35.035, 35.035]	2.97e-99	4.78e-84	[4.78e-84, 4.78e-84, 8.99e-96, 8.99e-96, 5.42e-87, 5.42e-87, 2.97e-99, 2.97e-99]
77	ENSG00000007216	V3C99_002695	['NP_001333613', 'NP_001333613', 'NP_001333612', 'NP_001333612', 'NP_001139447', 'NP_001139447', 'NP_003975', 'NP_003975']	['XGW18267.1', 'XGW18266.1', 'XGW18267.1', 'XGW18266.1', 'XGW18267.1', 'XGW18266.1', 'XGW18267.1', 'XGW18266.1']	3	[3, 3, 3, 3, 3, 3, 3, 3]	['B', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B']]	31.25	34.039	[31.25, 33.268, 31.25, 33.517, 31.25, 31.331, 31.25, 34.039]	2.57e-115	1.01e-80	[2.5999999999999997e-82, 8.02e-98, 6.34e-82, 1.42e-108, 1.01e-80, 5.0899999999999994e-104, 2.18e-81, 2.57e-115]
78	ENSG00000007216	V3C99_010057	['NP_001333613', 'NP_001333613', 'NP_001333612', 'NP_001333612', 'NP_001139447', 'NP_001139447', 'NP_003975', 'NP_003975']	['XGW31592.1', 'XGW31593.1', 'XGW31592.1', 'XGW31593.1', 'XGW31592.1', 'XGW31593.1', 'XGW31592.1', 'XGW31593.1']	3	[3, 3, 3, 3, 3, 3, 3, 3]	['B', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B']]	35.39	39.024	[38.171, 38.171, 39.024, 39.024, 35.39, 35.39, 38.339, 38.339]	8.810000000000001e-116	7.86e-98	[7.86e-98, 7.71e-98, 1.72e-111, 1.89e-111, 2.08e-104, 3.81e-104, 8.810000000000001e-116, 1.41e-115]
79	ENSG00000007314	V3C99_007763	['NP_000325', 'NP_000325']	['XGW27419.1', 'XGW27420.1']	3	[3, 3]	['B', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'B']]	28.249	28.249	[28.249, 28.249]	9.65e-15	9.81e-15	[9.65e-15, 9.81e-15]
80	ENSG00000007314	V3C99_017154	['NP_000325']	['XGW32377.1']	2	[2]	['F', 'S']	[['S', 'F']]	32.018	32.018	[32.018]	4.75e-13	4.75e-13	[4.75e-13]
81	ENSG00000007314	V3C99_017222	['NP_000325']	['XGW32504.1']	1	[1]	['B']	[['B']]	25.882	25.882	[25.882]	2.66e-19	2.66e-19	[2.66e-19]
82	ENSG00000007314	V3C99_017223	['NP_000325', 'NP_000325']	['XGW32505.1', 'XGW32506.1']	1	[1, 1]	['B']	[['B'], ['B']]	29.01	29.101	[29.101, 29.01]	1.43e-16	2.11e-15	[2.11e-15, 1.43e-16]
83	ENSG00000007314	V3C99_017226	['NP_000325', 'NP_000325', 'NP_000325', 'NP_000325', 'NP_000325', 'NP_000325']	['XGW32513.1', 'XGW32512.1', 'XGW32514.1', 'XGW32511.1', 'XGW32515.1', 'XGW32510.1']	3	[3, 3, 3, 3, 3, 3]	['B', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B']]	28.723	29.255	[29.255, 29.255, 29.255, 28.723, 29.255, 29.255]	1.65e-15	2.08e-15	[1.9e-15, 1.65e-15, 2.03e-15, 2.08e-15, 1.7e-15, 1.9e-15]
84	ENSG00000007541	V3C99_008671	['NP_683721', 'NP_004195']	['XGW29053.1', 'XGW29053.1']	3	[3, 3]	['B', 'F', 'S']	[['S', 'F', 'B'], ['S', 'F', 'B']]	42.927	43.35	[43.35, 42.927]	7.93e-34	1.4700000000000002e-32	[7.93e-34, 1.4700000000000002e-32]
85	ENSG00000007933	V3C99_005731	['NP_008825', 'NP_008825', 'NP_001306102', 'NP_001306102', 'NP_001306103', 'NP_001306103', 'NP_001002294', 'NP_001002294']	['XGW23743.1', 'XGW23744.1', 'XGW23743.1', 'XGW23744.1', 'XGW23743.1', 'XGW23744.1', 'XGW23743.1', 'XGW23744.1']	3	[3, 3, 3, 3, 3, 3, 3, 3]	['B', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B']]	42.611	43.82	[43.636, 43.636, 43.82, 43.82, 42.611, 42.611, 43.636, 43.636]	1.86e-139	1.79e-106	[2.54e-139, 1.86e-139, 2.53e-124, 2.8500000000000003e-124, 1.7799999999999998e-106, 1.79e-106, 2.54e-139, 1.86e-139]
86	ENSG00000007933	V3C99_008333	['NP_008825', 'NP_008825', 'NP_008825', 'NP_001306102', 'NP_001306102', 'NP_001306102', 'NP_001306103', 'NP_001306103', 'NP_001306103', 'NP_001002294', 'NP_001002294', 'NP_001002294']	['XGW28477.1', 'XGW28480.1', 'XGW28479.1', 'XGW28477.1', 'XGW28480.1', 'XGW28479.1', 'XGW28477.1', 'XGW28480.1', 'XGW28479.1', 'XGW28477.1', 'XGW28480.1', 'XGW28479.1']	3	[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]	['B', 'O', 'S']	[['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B']]	34.266	41.916	[39.171, 41.502, 41.916, 37.922, 40.564, 41.009, 34.266, 37.03, 37.4, 39.171, 41.502, 41.916]	2.64e-141	8.55e-75	[3.69e-107, 4.16e-139, 2.64e-141, 1.77e-89, 2.61e-121, 1.7500000000000003e-123, 8.55e-75, 8.84e-107, 7.7e-109, 3.69e-107, 4.16e-139, 2.64e-141]
87	ENSG00000007933	V3C99_014062	['NP_008825', 'NP_008825', 'NP_008825', 'NP_001306102', 'NP_001306102', 'NP_001306102', 'NP_001306103', 'NP_001306103', 'NP_001306103', 'NP_001002294', 'NP_001002294', 'NP_001002294']	['XGW01640.1', 'XGW01639.1', 'XGW01641.1', 'XGW01640.1', 'XGW01639.1', 'XGW01641.1', 'XGW01640.1', 'XGW01639.1', 'XGW01641.1', 'XGW01640.1', 'XGW01639.1', 'XGW01641.1']	1	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	['O']	[['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O'], ['O']]	34.2	37.205	[37.205, 37.205, 37.205, 36.087, 36.087, 36.087, 34.2, 34.2, 34.2, 37.205, 37.205, 37.205]	7.31e-125	1.68e-100	[3.1000000000000002e-124, 3.1000000000000002e-124, 7.31e-125, 3.39e-103, 3.39e-103, 4.539999999999999e-104, 1.68e-100, 1.68e-100, 6.27e-101, 3.1000000000000002e-124, 3.1000000000000002e-124, 7.31e-125]
88	ENSG00000007933	V3C99_014063	['NP_008825', 'NP_008825', 'NP_001306102', 'NP_001306102', 'NP_001306103', 'NP_001306103', 'NP_001002294', 'NP_001002294']	['XGW01643.1', 'XGW01642.1', 'XGW01643.1', 'XGW01642.1', 'XGW01643.1', 'XGW01642.1', 'XGW01643.1', 'XGW01642.1']	2	[2, 2, 2, 2, 2, 2, 2, 2]	['O', 'S']	[['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S'], ['O', 'S']]	33.809	37.074	[37.074, 37.074, 35.698, 35.698, 33.809, 33.809, 37.074, 37.074]	3.1500000000000006e-123	1.51e-99	[3.1500000000000006e-123, 3.1500000000000006e-123, 2.55e-102, 2.55e-102, 1.51e-99, 1.51e-99, 3.1500000000000006e-123, 3.1500000000000006e-123]
89	ENSG00000007944	V3C99_002319	['NP_037394', 'NP_037394', 'NP_037394', 'NP_037394']	['XGW17631.1', 'XGW17628.1', 'XGW17629.1', 'XGW17630.1']	1	[1, 1, 1, 1]	['B']	[['B'], ['B'], ['B'], ['B']]	32.569	32.883	[32.883, 32.569, 32.883, 32.883]	9.11e-25	4.27e-24	[9.74e-25, 4.27e-24, 1.2199999999999999e-24, 9.11e-25]
90	ENSG00000007944	V3C99_002957	['NP_037394', 'NP_037394']	['XGW18765.1', 'XGW18764.1']	2	[2, 2]	['F', 'S']	[['S', 'F'], ['S', 'F']]	29.299	29.299	[29.299, 29.299]	3.05e-33	7.430000000000001e-33	[7.430000000000001e-33, 3.05e-33]
91	ENSG00000007944	V3C99_005003	['NP_037394', 'NP_037394', 'NP_037394']	['XGW22428.1', 'XGW22426.1', 'XGW22427.1']	1	[1, 1, 1]	['B']	[['B'], ['B'], ['B']]	30.374	30.544	[30.374, 30.544, 30.544]	1.09e-26	1.73e-23	[1.73e-23, 1.09e-26, 1.09e-26]
92	ENSG00000008311	V3C99_008023	['NP_005754', 'NP_005754']	['XGW27892.1', 'XGW27891.1']	4	[4, 4]	['B', 'F', 'O', 'S']	[['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B']]	50.482	50.482	[50.482, 50.482]	0.0	0.0	[0.0, 0.0]
93	ENSG00000009335	V3C99_010910	['NP_055486']	['XGW08172.1']	2	[2]	['F', 'S']	[['S', 'F']]	35.852	35.852	[35.852]	4.0799999999999995e-126	4.0799999999999995e-126	[4.0799999999999995e-126]
94	ENSG00000009413	V3C99_001205	['NP_001273361', 'NP_001273361', 'NP_001273361', 'NP_001273360', 'NP_001273360', 'NP_001273360', 'NP_002903', 'NP_002903', 'NP_002903', 'NP_001359007', 'NP_001359007', 'NP_001359007']	['XGW15553.1', 'XGW15554.1', 'XGW15555.1', 'XGW15553.1', 'XGW15554.1', 'XGW15555.1', 'XGW15553.1', 'XGW15554.1', 'XGW15555.1', 'XGW15553.1', 'XGW15554.1', 'XGW15555.1']	2	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]	['B', 'S']	[['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B']]	28.707	30.876	[30.876, 30.876, 30.876, 30.876, 30.876, 30.876, 28.707, 29.022, 29.655, 28.707, 29.022, 29.655]	1.8000000000000003e-27	1.44e-19	[1.38e-19, 1.44e-19, 1.25e-19, 1.38e-19, 1.44e-19, 1.25e-19, 1.8000000000000003e-27, 2.2600000000000003e-27, 2.0900000000000003e-27, 1.8000000000000003e-27, 2.2600000000000003e-27, 2.0900000000000003e-27]
95	ENSG00000009830	V3C99_003630	['NP_037514', 'NP_037514']	['XGW19962.1', 'XGW19961.1']	2	[2, 2]	['B', 'S']	[['S', 'B'], ['S', 'B']]	0.0	0.0	[0.0, 0.0]	0.0	0.0	[0.0, 0.0]
96	ENSG00000010256	V3C99_010272	['NP_003356', 'NP_003356']	['XGW31964.1', 'XGW31963.1']	3	[3, 3]	['F', 'O', 'S']	[['O', 'S', 'F'], ['O', 'S', 'F']]	44.643	44.643	[44.643, 44.643]	1.41e-128	1.41e-128	[1.41e-128, 1.41e-128]
97	ENSG00000010379	V3C99_006008	['NP_001177926', 'NP_001177926', 'NP_057699', 'NP_057699']	['XGW24274.1', 'XGW24273.1', 'XGW24274.1', 'XGW24273.1']	1	[1, 1, 1, 1]	['S']	[['S'], ['S'], ['S'], ['S']]	39.765	40.0	[39.765, 39.765, 40.0, 40.0]	3.5800000000000005e-144	8.5e-93	[8.5e-93, 8.5e-93, 3.5800000000000005e-144, 3.5800000000000005e-144]
98	ENSG00000010379	V3C99_007281	['NP_001177926', 'NP_001177926', 'NP_001177926', 'NP_057699', 'NP_057699', 'NP_057699']	['XGW26547.1', 'XGW26545.1', 'XGW26546.1', 'XGW26547.1', 'XGW26545.1', 'XGW26546.1']	2	[2, 2, 2, 1, 1, 1]	['B', 'O']	[['O', 'B'], ['O', 'B'], ['O', 'B'], ['B'], ['B'], ['B']]	47.236	47.685	[47.685, 47.685, 47.685, 47.236, 47.236, 47.236]	0.0	1.61e-142	[1.08e-142, 1.61e-142, 1.08e-142, 0.0, 0.0, 0.0]
99	ENSG00000010404	V3C99_011419	['NP_006114', 'NP_006114']	['XGW09092.1', 'XGW09091.1']	1	[1, 1]	['S']	[['S'], ['S']]	0.0	0.0	[0.0, 0.0]	0.0	0.0	[0.0, 0.0]
100	ENSG00000010404	V3C99_014604	['NP_006114']	['XGW02704.1']	1	[1]	['S']	[['S']]	0.0	0.0	[0.0]	0.0	0.0	[0.0]
101	ENSG00000010404	V3C99_014609	['NP_006114', 'NP_006114', 'NP_006114']	['XGW02713.1', 'XGW02714.1', 'XGW02712.1']	1	[1, 1, 1]	['S']	[['S'], ['S'], ['S']]	0.0	0.0	[0.0, 0.0, 0.0]	0.0	0.0	[0.0, 0.0, 0.0]
102	ENSG00000010932	V3C99_005731	['NP_001269622', 'NP_001269622', 'NP_001269621', 'NP_001269621', 'NP_001269623', 'NP_001269623', 'NP_002012', 'NP_002012']	['XGW23743.1', 'XGW23744.1', 'XGW23743.1', 'XGW23744.1', 'XGW23743.1', 'XGW23744.1', 'XGW23743.1', 'XGW23744.1']	2	[2, 2, 2, 2, 2, 2, 2, 2]	['B', 'S']	[['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B']]	39.796	42.02	[42.02, 42.02, 42.02, 42.02, 39.796, 39.796, 42.02, 42.02]	9.36e-135	3.13e-99	[9.36e-135, 1.0699999999999999e-134, 1.01e-134, 1.18e-134, 2.8e-99, 3.13e-99, 9.36e-135, 1.0699999999999999e-134]
103	ENSG00000010932	V3C99_008333	['NP_001269622', 'NP_001269622', 'NP_001269622', 'NP_001269621', 'NP_001269621', 'NP_001269621', 'NP_001269623', 'NP_001269623', 'NP_001269623', 'NP_002012', 'NP_002012', 'NP_002012']	['XGW28477.1', 'XGW28480.1', 'XGW28479.1', 'XGW28477.1', 'XGW28480.1', 'XGW28479.1', 'XGW28477.1', 'XGW28480.1', 'XGW28479.1', 'XGW28477.1', 'XGW28480.1', 'XGW28479.1']	2	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]	['B', 'S']	[['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B'], ['S', 'B']]	37.898	41.223	[40.625, 41.223, 41.176, 40.625, 41.223, 41.176, 37.898, 39.259, 39.216, 40.625, 41.223, 41.176]	2.5499999999999998e-135	6.36e-70	[1.18e-103, 1.63e-132, 2.84e-135, 8.47e-104, 9.950000000000001e-133, 2.5499999999999998e-135, 6.36e-70, 1.18e-98, 2.98e-101, 1.18e-103, 1.63e-132, 2.84e-135]
104	ENSG00000010932	V3C99_014063	['NP_001269622', 'NP_001269622', 'NP_001269621', 'NP_001269621', 'NP_001269623', 'NP_001269623', 'NP_002012', 'NP_002012']	['XGW01643.1', 'XGW01642.1', 'XGW01643.1', 'XGW01642.1', 'XGW01643.1', 'XGW01642.1', 'XGW01643.1', 'XGW01642.1']	1	[1, 1, 1, 1, 1, 1, 1, 1]	['S']	[['S'], ['S'], ['S'], ['S'], ['S'], ['S'], ['S'], ['S']]	34.623	38.277	[38.277, 38.277, 38.277, 38.277, 34.623, 34.623, 38.277, 38.277]	7.76e-121	1.52e-93	[7.93e-121, 7.93e-121, 7.76e-121, 7.76e-121, 1.52e-93, 1.52e-93, 7.93e-121, 7.93e-121]
105	ENSG00000011009	V3C99_006122	['NP_009191', 'NP_009191']	['XGW24451.1', 'XGW24450.1']	2	[2, 2]	['O', 'S']	[['O', 'S'], ['O', 'S']]	48.309	48.309	[48.309, 48.309]	2.75e-61	4.3799999999999995e-61	[4.3799999999999995e-61, 2.75e-61]
106	ENSG00000011083	V3C99_010590	['NP_055043']	['XGW07545.1']	1	[1]	['O']	[['O']]	38.517	38.517	[38.517]	2.3e-136	2.3e-136	[2.3e-136]
107	ENSG00000011083	V3C99_013300	['NP_055043', 'NP_055043', 'NP_055043', 'NP_055043']	['XGW12491.1', 'XGW12492.1', 'XGW12490.1', 'XGW12489.1']	1	[1, 1, 1, 1]	['B']	[['B'], ['B'], ['B'], ['B']]	0.0	35.484	[33.251, 35.484, 0.0, 0.0]	0.0	5.05e-58	[5.05e-58, 8.73e-71, 0.0, 0.0]
108	ENSG00000011083	V3C99_013302	['NP_055043', 'NP_055043', 'NP_055043']	['XGW12497.1', 'XGW12496.1', 'XGW12495.1']	1	[1, 1, 1]	['B']	[['B'], ['B'], ['B']]	35.542	35.671	[35.542, 35.671, 35.671]	9.02e-94	9.38e-91	[9.38e-91, 9.02e-94, 9.02e-94]
109	ENSG00000011083	V3C99_013303	['NP_055043', 'NP_055043']	['XGW12498.1', 'XGW12499.1']	1	[1, 1]	['B']	[['B'], ['B']]	37.475	40.759	[37.475, 40.759]	4.6500000000000003e-97	2.24e-85	[4.6500000000000003e-97, 2.24e-85]
110	ENSG00000011083	V3C99_013304	['NP_055043', 'NP_055043']	['XGW12500.1', 'XGW12501.1']	1	[1, 1]	['B']	[['B'], ['B']]	35.864	36.185	[36.185, 35.864]	2.81e-107	1.69e-64	[2.81e-107, 1.69e-64]
111	ENSG00000011083	V3C99_017463	['NP_055043', 'NP_055043']	['XGW32967.1', 'XGW32966.1']	1	[1, 1]	['O']	[['O'], ['O']]	35.041	35.041	[35.041, 35.041]	2.5499999999999997e-106	2.5499999999999997e-106	[2.5499999999999997e-106, 2.5499999999999997e-106]
112	ENSG00000011198	V3C99_003601	['NP_001352578', 'NP_001342115', 'NP_057090', 'NP_001352579']	['XGW19886.1', 'XGW19886.1', 'XGW19886.1', 'XGW19886.1']	4	[4, 4, 4, 4]	['B', 'F', 'O', 'S']	[['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B']]	42.969	47.797	[47.797, 44.477, 44.477, 42.969]	8.26e-102	1.78e-68	[3.22e-99, 8.26e-102, 8.26e-102, 1.78e-68]
113	ENSG00000011198	V3C99_012477	['NP_001352578', 'NP_001342115', 'NP_057090', 'NP_001352579']	['XGW11003.1', 'XGW11003.1', 'XGW11003.1', 'XGW11003.1']	1	[1, 1, 1, 1]	['S']	[['S'], ['S'], ['S'], ['S']]	0.0	0.0	[0.0, 0.0, 0.0, 0.0]	0.0	0.0	[0.0, 0.0, 0.0, 0.0]
114	ENSG00000011405	V3C99_017290	['NP_001373799', 'NP_001308309', 'NP_002636', 'NP_001308307']	['XGW32621.1', 'XGW32621.1', 'XGW32621.1', 'XGW32621.1']	4	[3, 4, 4, 4]	['B', 'F', 'O', 'S']	[['S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B']]	30.305	30.938	[30.305, 30.829, 30.938, 30.938]	0.0	1.05e-176	[1.05e-176, 0.0, 0.0, 0.0]
115	ENSG00000012232	V3C99_000675	['NP_001431', 'NP_001431']	['XGW14556.1', 'XGW14557.1']	4	[4, 4]	['B', 'F', 'O', 'S']	[['O', 'S', 'F', 'B'], ['O', 'S', 'F', 'B']]	38.908	38.908	[38.908, 38.908]	3.7900000000000004e-166	3.7900000000000004e-166	[3.7900000000000004e-166, 3.7900000000000004e-166]
116	ENSG00000012660	V3C99_002801	['NP_001229759', 'NP_001229759', 'NP_001288785', 'NP_001288785', 'NP_001229757', 'NP_001229757', 'NP_068586', 'NP_068586']	['XGW18467.1', 'XGW18468.1', 'XGW18467.1', 'XGW18468.1', 'XGW18467.1', 'XGW18468.1', 'XGW18467.1', 'XGW18468.1']	1	[1, 1, 1, 1, 1, 1, 1, 1]	['B']	[['B'], ['B'], ['B'], ['B'], ['B'], ['B'], ['B'], ['B']]	0.0	26.613	[0.0, 0.0, 26.613, 26.613, 0.0, 0.0, 26.613, 26.613]	0.0	1.13e-13	[0.0, 0.0, 1.13e-13, 1.13e-13, 0.0, 0.0, 1.13e-13, 1.13e-13]
117	ENSG00000012660	V3C99_007688	['NP_001229759', 'NP_001229759', 'NP_001288785', 'NP_001288785', 'NP_001229757', 'NP_001229757', 'NP_068586', 'NP_068586']	['XGW27274.1', 'XGW27275.1', 'XGW27274.1', 'XGW27275.1', 'XGW27274.1', 'XGW27275.1', 'XGW27274.1', 'XGW27275.1']	1	[1, 1, 1, 1, 1, 1, 1, 1]	['B']	[['B'], ['B'], ['B'], ['B'], ['B'], ['B'], ['B'], ['B']]	0.0	26.132	[0.0, 0.0, 26.132, 26.132, 0.0, 0.0, 26.132, 26.132]	0.0	8.77e-13	[0.0, 0.0, 8.54e-13, 8.77e-13, 0.0, 0.0, 8.54e-13, 8.77e-13]
118	ENSG00000012660	V3C99_008382	['NP_001229759', 'NP_001229759', 'NP_001288785', 'NP_001288785', 'NP_001229757', 'NP_001229757', 'NP_068586', 'NP_068586']	['XGW28560.1', 'XGW28559.1', 'XGW28560.1', 'XGW28559.1', 'XGW28560.1', 'XGW28559.1', 'XGW28560.1', 'XGW28559.1']	3	[1, 1, 3, 3, 2, 2, 3, 3]	['B', 'O', 'S']	[['B'], ['B'], ['O', 'S', 'B'], ['O', 'S', 'B'], ['S', 'B'], ['S', 'B'], ['O', 'S', 'B'], ['O', 'S', 'B']]	0.0	30.196	[0.0, 0.0, 30.196, 30.196, 0.0, 0.0, 30.196, 30.196]	0.0	5.88e-19	[0.0, 0.0, 5.88e-19, 5.88e-19, 0.0, 0.0, 5.88e-19, 5.88e-19]
119	ENSG00000012660	V3C99_008516	['NP_001229759', 'NP_001229759', 'NP_001288785', 'NP_001288785', 'NP_001229757', 'NP_001229757', 'NP_068586', 'NP_068586']	['XGW28782.1', 'XGW28781.1', 'XGW28782.1', 'XGW28781.1', 'XGW28782.1', 'XGW28781.1', 'XGW28782.1', 'XGW28781.1']	2	[1, 1, 2, 2, 1, 1, 2, 2]	['B', 'O']	[['B'], ['B'], ['O', 'B'], ['O', 'B'], ['B'], ['B'], ['O', 'B'], ['O', 'B']]	0.0	29.167	[0.0, 0.0, 29.167, 29.167, 0.0, 0.0, 29.167, 29.167]	0.0	5.38e-13	[0.0, 0.0, 5.38e-13, 5.38e-13, 0.0, 0.0, 5.38e-13, 5.38e-13]
